236.00166783220723 , 114.24696996406776 , 279.1311578599243 , 133.04291671723055 , 163.16746364460155 , 188.36551440573712 ,
235.752315093162 , 113.8404524264429 , 279.71700984488365 , 133.18519591976275 , 163.01340285650093 , 188.47117231255945 ,
235.50041523753578 , 113.4350183756117 , 280.29970309946924 , 133.3285057843515 , 162.8595891517004 , 188.57485718333464 ,
235.2458273851196 , 113.03061836868802 , 280.87922727233985 , 133.47392075737204 , 162.70615462932668 , 188.67736588392503 ,
234.98837164205844 , 112.6272764479986 , 281.45512778278777 , 133.61922335450083 , 162.55360127164508 , 188.78028956884594 ,
234.72800367863428 , 112.22498050543146 , 282.0278970974548 , 133.7650963014994 , 162.40051410083205 , 188.88215487944007 ,
234.46462491686933 , 111.82379391233943 , 282.5977694878405 , 133.91196629368855 , 162.24565127329993 , 188.9822601461098 ,
234.19795701744658 , 111.42376614254076 , 283.163954424002 , 134.05918231843825 , 162.09030326499007 , 189.08401998034282 ,
233.9282075552427 , 111.02456816299988 , 283.72695047240484 , 134.20721154808092 , 161.93576930505802 , 189.186307224437 ,
233.6556418452409 , 110.62624579908847 , 284.28645768414805 , 134.3549698275556 , 161.78319808805477 , 189.28789398870748 ,
233.37999148962817 , 110.22881339879001 , 284.84263801445985 , 134.5016854652241 , 161.63139725403664 , 189.38898231147252 ,
233.1012607523394 , 109.83227671081079 , 285.39566772032316 , 134.6492696211547 , 161.48006022861722 , 189.48951011554425 ,
232.81915923039193 , 109.43666129343437 , 285.9456649389617 , 134.79867268590422 , 161.32804166601815 , 189.59013794148416 ,
232.5337939097805 , 109.04191378736569 , 286.49249155319603 , 134.94813201274303 , 161.1764436080093 , 189.69012544061957 ,
232.24501396340793 , 108.64804615794546 , 287.0360524972243 , 135.09752636433086 , 161.0245887614936 , 189.79104419716052 ,
231.95262215197664 , 108.25526674704005 , 287.57676732681733 , 135.24556768109065 , 160.86992111351378 , 189.8904078236871 ,
231.65677834933655 , 107.86322867348275 , 288.11481847203083 , 135.3949152789833 , 160.71507993767716 , 189.98780864794657 ,
231.357963536378 , 107.471711739538 , 288.6500891337545 , 135.5447873873138 , 160.56197925024742 , 190.08343542537781 ,
231.0560582902994 , 107.08101335966099 , 289.18265555689527 , 135.69799154363673 , 160.40909290916971 , 190.17670011732963 ,
230.75030482486545 , 106.69116509889228 , 289.71220669203353 , 135.8526322952995 , 160.2556534409627 , 190.27074485845486 ,
230.44101072076666 , 106.30212238228022 , 290.2387838705156 , 136.00855817768854 , 160.10255123315235 , 190.3638210021372 ,
230.1281711779892 , 105.91377325163666 , 290.76293413965516 , 136.16519753669786 , 159.9476692499492 , 190.45493126238847 ,
229.81159913009998 , 105.52636144333441 , 291.28426222944324 , 136.32285755992535 , 159.79265831361965 , 190.54473051578762 ,
229.49163855496806 , 105.13921131591601 , 291.80263559442585 , 136.48114750594638 , 159.64029998150312 , 190.63366824465825 ,
229.16779220268873 , 104.75296933921467 , 292.31793587822153 , 136.6413052659292 , 159.48772811069583 , 190.7229391405029 ,
228.8401704092636 , 104.36739258294637 , 292.8300480030622 , 136.79952952979707 , 159.33617744026407 , 190.81146435530562 ,
228.5087731707428 , 103.98240738829263 , 293.33899661513954 , 136.95896352786679 , 159.18651517309382 , 190.90026245404985 ,
228.17344264188966 , 103.59805720787068 , 293.8445547857865 , 137.11623862414493 , 159.03840752382126 , 190.989150077271 ,
227.83425646511708 , 103.2143854298802 , 294.34746621461875 , 137.27392757403084 , 158.89003216407988 , 191.07588028808414 ,
227.49112218777645 , 102.8312827793068 , 294.84751960983607 , 137.4315229684924 , 158.742318674634 , 191.16130731831547 ,
227.14434539380838 , 102.44877231566824 , 295.34472329504746 , 137.58841447600022 , 158.5959027051781 , 191.24399534995234 ,
226.79254950233425 , 102.06734466060287 , 295.83887147087097 , 137.74536644714485 , 158.44606631255434 , 191.32857205533995 ,
226.43680384287035 , 101.6864267257597 , 296.32994043424327 , 137.90474909426206 , 158.29878451296614 , 191.41299186034976 ,
226.07637506734457 , 101.30641671382402 , 296.8180014764228 , 138.0660117645464 , 158.15026243024633 , 191.49850903900736 ,
225.71141940868256 , 100.92712297625386 , 297.30261870385465 , 138.2276933586854 , 158.0030777628434 , 191.5856747752446 ,
225.34197562821322 , 100.54872447664215 , 297.7848652386517 , 138.3892651253089 , 157.85303520859532 , 191.6699434713008 ,
224.96801113617678 , 100.17111128045315 , 298.26378400901194 , 138.54993875174546 , 157.70336234797543 , 191.75450824302584 ,
224.58926278099415 , 99.79426401497335 , 298.73968566601854 , 138.7094472554604 , 157.55422117175553 , 191.8382603449913 ,
224.20612018232617 , 99.4180017818319 , 299.2125910844772 , 138.8674895315291 , 157.40472422033113 , 191.92048030361326 ,
223.81827912030388 , 99.04266428067514 , 299.68265658145083 , 139.026656466015 , 157.2546675663779 , 192.0015548826101 ,
223.425800894397 , 98.66816307587392 , 300.1501237427108 , 139.1869195359299 , 157.10341099257948 , 192.08039186595735 ,
223.02799597719783 , 98.29471411357873 , 300.6142242670444 , 139.34639207861431 , 156.95082296889126 , 192.16070676945526 ,
222.62549917152722 , 97.92198628310013 , 301.07517460008654 , 139.50707942352983 , 156.7996425014651 , 192.24056446184022 ,
222.21826967296755 , 97.55005365612689 , 301.53310830941336 , 139.6689791403601 , 156.6491874013902 , 192.31927312694378 ,
221.80614649909003 , 97.17894777178535 , 301.9879525294132 , 139.83040869191433 , 156.49890774823564 , 192.39678836203186 ,
221.38937342382826 , 96.80859571228099 , 302.43969649006283 , 139.99188999177483 , 156.35014912502157 , 192.4723010633094 ,
